critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
erika-w-smith,rotten,2/5,the_boy_downstairs,"It's an interesting take on a romance plot, but while Ben is definitely cute, he and Diana have no real chemistry - I didn't particularly care why they broke up or if they'd get back together, which meant that the story as a whole didn't hold my interest.",The Boy Downstairs (2018)
erika-w-smith,rotten,3/5,always_shine,"Director Sophia Takal makes some interesting choices, but ultimately, the story doesn't quite come together",Always Shine (2016)
erika-w-smith,fresh,3/5,loving_2016,"Ruth Negga's performance is the best part of the film; she is all quiet determination, seeing the larger implications of her case when her husband does not.",Loving (2016)
erika-w-smith,fresh,4/5,maggies_plan_2016,Gerwig will make you feel for her even as you cringe at her terrible decisions. But best of all is Julianne Moore as an over-the-top Danish anthropologist -- a character more like her comedic turn in 30 Rock than any of her recent dramatic roles.,Maggie's Plan (2016)
erika-w-smith,fresh,4/5,the_bronze,"Rauch's character could easily be too cutesy, too cruel, or just too annoying if played by another actress. But audiences will love her particular brand of arrested development.",The Bronze (2016)
erika-w-smith,fresh,,the_handmaiden,"Despite its flaws, the Handmaiden is worth a watch for its complex female characters, its captivating plot, and the gorgeous costumes and scenery.",The Handmaiden (Ah-ga-ssi) (2016)
erika-w-smith,fresh,,belle_2014,"Belle becomes the perfect movie for anyone who loves period romances, but wishes they were a little more diverse.",Belle (2014)
erika-w-smith,fresh,3/5,christine_2016,"Rebecca Hall's performance is incredible. Her Christine is awkward, full of nervous energy, and impossible to look away from. But Campos missed an opportunity to fully explore Christine's mental-health challenges.",Christine (2016)
erika-w-smith,fresh,,the_intervention,"Clea DuVall's directorial debut, The Intervention, brings together so many of our favorite actors for a break-up-and-make-up dramedy.",The Intervention (2016)
erika-w-smith,fresh,4/5,personal_shopper,"Assayas uses the supernatural to explore grief, and Stewart portrays Maureen's heartbreaking loneliness with skill. She completely carries the film.",Personal Shopper (2017)
erika-w-smith,fresh,,hail_caesar_2016,"These characters are all fully realized and a lot of fun to watch, but so many of them get just one or two scenes -- especially the women.","Hail, Caesar! (2016)"
erika-w-smith,fresh,,we_are_the_best,"Hilarious, touching, and thought provoking, this is a joyous celebration of punk music, female friendship, and, most of all, 13-year-old girls.",We Are the Best! (2014)
erika-w-smith,fresh,,they_came_together,"Not every gag completely works, but there's enough genuinely funny writing here to keep audiences laughing throughout the movie's 83 entertaining minutes.",They Came Together (2014)
erika-w-smith,fresh,,save_the_date_2012,Caplan and Brie deserve a much better movie than this.,Save The Date (2012)
erika-w-smith,fresh,,ghostbusters_2016,"Kristen Wiig, Melissa McCarthy, Leslie Jones and Kate McKinnon are all absolutely, brilliantly hilarious -- I couldn't tell you which one made me laugh the most.",Ghostbusters (2016)
erika-w-smith,fresh,,in_a_world_2013,"For all its laughs, In A World... isn't short on messages or touching moments.",In a World... (2013)
erika-w-smith,fresh,,under_the_skin_2013,"Though Johansson barely speaks, she conveys her alien character's unfamiliarity with her body and her surroundings, as well as her growing awareness of what it means to be human, in every look and subtle motion.",Under the Skin (2014)
erika-w-smith,fresh,,the_neon_demon,"I'll give the Neon Demon this: while it's nowhere near perfect, it's certainly interesting and unique.",The Neon Demon (2016)
erika-w-smith,fresh,4/5,american_honey,Beautifully shot and pleasantly rambling.,American Honey (2016)
erika-w-smith,fresh,,happy_christmas,If you're looking for a movie with complex female characters exploring female friendship -- and of course you are! -- Happy Christmas is definitely worth seeing.,Happy Christmas (2014)
erika-w-smith,rotten,3/5,a_quiet_passion,"Much of what's interesting about Dickinson comes from her written work, and while writer/director Terence Davies attempts to derive drama from her day-to-day life, he fails to create a captivating story.",A Quiet Passion (2017)
