critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
sheila-farr,rotten,2/4,matthew_barney_no_restraint,"If Chernick set out to portray the couple's movie project as a bit frivolous and self-absorbed, she succeeded. But I doubt that was the intention.",Matthew Barney: No Restraint (2006)
sheila-farr,fresh,3/4,who_gets_to_call_it_art,"With its snappy, even hectic editing and great archival footage, Who Gets to Call It Art? is loads of fun to watch.",Who Gets to Call It Art? (2006)
sheila-farr,fresh,4/4,cremaster_3,It's art of the highest order.,Cremaster 3 (2003)
sheila-johnston,fresh,,1162087-london,"The British Tourist Authority wouldn't like London much, but it's the most ambitious, provocative and engaging new British film to surface in a long while.",London (1994)
sheila-johnston,rotten,,widows_peak,"Widows' Peak is chiefly a comedy, and the main weakness is the choice of director -- John Irvin -- who is best known for action movies and, on this evidence, should stick with them.",Widows' Peak (1994)
sheila-johnston,rotten,,tom_and_viv,"An amount of telescoping is inevitable in a story which spans 32 years, but you are left with the feeling that the film has cunningly leapfrogged over key events you would have liked to see.",Tom & Viv (1994)
sheila-johnston,fresh,,little_buddha,"It is refreshing to find a heavy-hitting European auteur telling his story with such directness, and delightful to see a serious, artistically exacting film for children, even if you suspect it will soar over that audience.",Little Buddha (1994)
sheila-johnston,rotten,,secret_friends,This is a tough ride for a very small return: the cramped and narcissistic anguish of a middle-aged male as seen in Potter passim.,Secret Friends (1992)
sheila-johnston,rotten,,encino_man,"The film, school of Bob and Ted and Wayne and Garth, but inferior in all regards, illustrates the Theory of Reverse Evolution.",Encino Man (1992)
sheila-johnston,rotten,,my_father_is_coming,"Alas, this is a scrappy little film, ill-scripted, photographed and, in particular, directed, and the weird, but very likeable cast is the only reason to see it.",My Father Is Coming (1991)
sheila-johnston,rotten,,just_like_a_woman,"The film courts your sympathy for a practice more common than you'd expect, but by the same token it's very bland, skirting round the reasons why Pasdar likes putting on the glitz, and round the subject's darker fringes.",Just Like A Woman (1993)
sheila-johnston,fresh,,swoon,"An impressive debut feature from the young, independent American film-maker Tom Kalin.",Swoon (1991)
sheila-johnston,rotten,,the_last_days_of_chez_nous,"It's a low-key affair, whose refusal to spell out its points too loudly is commendable but also a little unsatisfying -- too many details never quite come into focus.",The Last Days of Chez Nous (1991)
sheila-johnston,rotten,,bad_lieutenant,This is bull of a very high order.,Bad Lieutenant (1992)
sheila-johnston,fresh,,the_pure_one_1971,"A byzantine story (of star-crossed lovers) that proceeds fitfully through the fabulous logic of dreams; luscious colour-scope photography, and a febrile camera craning and tracking restlessly through fairytale locations and sets.",The Pure One (Pakeezah) (1971)
sheila-johnston,fresh,,the_queen_of_spades,The Queen of Spades is a treasured relic of a time when the British cinema momentarily abandoned its good manners and revelled gloriously in visual and emotional excess.,The Queen of Spades (1949)
sheila-johnston,fresh,5/5,1003707-casablanca,"There are some of the very finest character actors that Warner Brothers could muster and a rich, detailed screenplay studded with an indecent number of sparklingly quotable lines. It is a movie to play again, and again.",Casablanca (1942)
sheila-johnston,fresh,,about_a_boy,"Grant, seeming to get better the further he's allowed to extend his range, delivers a terrific central performance, as acerbic but more complex than his sexy snake in Bridget Jones.",About a Boy (2002)
sheila-johnston,rotten,2/4,immortals_2011,"With its clashing Titans, gorgeous costumes and toned bodies, Immortals has something for all, though its main appeal may be to those who enjoy slo-mo exploding heads in 3D.",Immortals (2011)
sheila-johnston,fresh,4/4,the_skin_i_live_in,"It's a pleasure to see the director back with his male muse, the star of his radical early films, for the first time in more than 20 years.",The Skin I Live In (2011)
sheila-johnston,rotten,,adventures_of_pluto_nash,"In his early forties, the star seems to be struggling for scripts to fit his mercurial bad-boy talent, and this very expensive space comedy won't do his seesaw career any favours.",The Adventures of Pluto Nash (2002)
sheila-johnston,fresh,,gadael-lenin-leaving-lenin,"The director, Endaf Emlyn, previously made One Full Moon, and brings the same visual brio to this small-scale piece. It's benign, hard to dislike. But a little predictable.",Gadael Lenin (Leaving Lenin) (1993)
sheila-johnston,fresh,,in_custody,"It feels like a slender short story spun out close to breaking point. An honourable debut, though.",In Custody (1993)
sheila-johnston,rotten,,simpsons_movie,"The overall momentum flags at times and, even though the film runs for a crisp 87 minutes, it feels over-extended.",The Simpsons Movie (2007)
sheila-johnston,rotten,,1047940-dangerous_game,"Abel Ferrara has never been exactly a mainstream film-maker, but with Dangerous Game he wanders too deep into the margins, even for die-hard Ferrara addicts.",Dangerous Game (1993)
sheila-johnston,fresh,,the-tale-of-the-fox-le-roman-de-renard,The passing years have robbed it of none of its capacity to enchant and amuse.,The Tale of the Fox (Le Roman de Renard) (1930)
sheila-johnston,fresh,,intersection,"Mark Rydell directs, often with a leaden hand, but the film is intriguingly structured and has the kind of bittersweet, double-edged ending too rare in mainstream Hollywood these days.",Intersection (1994)
sheila-johnston,fresh,,in_the_cut,Ryan gives a career redefining performance.,In the Cut (2003)
sheila-johnston,rotten,,human_stain,"It is a decent, intelligent film that yet somehow fails to excite.",The Human Stain (2003)
sheila-johnston,rotten,,uptown_girls,"Saucereyed and hedgehog-haired, Brittany Murphy thinks, wrongly, that she is adorably kooky as the party girl.",Uptown Girls (2003)
sheila-johnston,rotten,,1129132-torque,"Shot like a feature-length commercial, Torque is as bright and shiny and inconsequential as a chrome hubcap.",Torque (2004)
sheila-johnston,rotten,,suzie-gold,"North London-Jewish stories can provide a rich mine of humour, but Suzie Gold is dross.",Suzie Gold (2003)
sheila-johnston,fresh,,woodsman,"Often cast in high-energy, borderline manic roles, Bacon creates here a sad, lank-haired, introverted character who doesn't fish for sympathy and, for that very reason, and against all odds, ends up winning it.",The Woodsman (2004)
sheila-johnston,fresh,,my_summer_of_love,"With its fast editing and handheld camerawork, the film zips along lightly. Like a classic O Henry short story, it has a sting in the tail. But it's above all about conjuring a sense of atmosphere and place.",My Summer of Love (2004)
sheila-johnston,fresh,,stage_beauty,"Stage Beauty... has a lot going for it. Richard Eyre's spritely direction helps hide the holes in the plot, creating a vivid, raucous, underworld London of transvestites, whores and pickpockets, some played by a terrific supporting cast.",Stage Beauty (2004)
sheila-johnston,fresh,,beyond_bedlam,"Jean doesn't altogether disappoint with this second offering -- not as a director. Beyond Bedlam is handsomely mounted, with a flair for framing, camera movement and expressionist lighting.",Beyond Bedlam (1994)
sheila-johnston,fresh,,and_the_band_played_on,I enjoyed seeing A-list actors in the sort of small supporting role they would never otherwise accept. And they got the film made.,And the Band Played On (1993)
sheila-johnston,fresh,,four_weddings_and_a_funeral,"It's rare to see in a British film: a dramatic point that doesn't hinge on dialogue. Four Weddings and a Funeral is a lightweight affair, but this is one of several fine touches that make it, on the whole, a cause for celebration rather than for mourning.",Four Weddings and a Funeral (1994)
sheila-johnston,fresh,,shadowlands,"It's not hard to see what drew Richard Attenborough to the story. It is a character-driven piece with two potent leading roles, and he is a former actor known for teasing outstanding performances from his cast.",Shadowlands (1993)
sheila-johnston,rotten,,manufacturing_consent_noam_chomsky_and_the_media,It's as manipulative as the corporate media it places under fire.,Manufacturing Consent - Noam Chomsky and the Media (1993)
sheila-johnston,rotten,,dragon_the_bruce_lee_story,"Jason Scott Lee does his namesake proud in the title role, but the film tries to court too many different audiences, with lethal results.",Dragon: The Bruce Lee Story (1993)
sheila-johnston,fresh,,homeward_bound_the_incredible_journey,"It has a dumb, trashy humour that I have to confess secretly to enjoying.",Homeward Bound - The Incredible Journey (1993)
sheila-johnston,fresh,,the_cement_garden,"The four young actors, by whom it stands or falls, deliver impressively, in particular Robertson and Gainsbourg.",The Cement Garden (1992)
sheila-johnston,fresh,,visions_of_light_the_art_of_cinematography,"It's an excellent introduction to the neglected magic of the cameraman, bolstered by a revolving supporting feature chosen from the examples discussed in the film.",Visions of Light: The Art of Cinematography (1993)
sheila-norman-culp,fresh,,the_vertical_ray_of_the_sun,The most intriguing aspect of The Vertical Ray of the Sun is its setting of Hanoi.,The Vertical Ray of the Sun (Mua he chieu thang dung) (2000)
sheila-norman-culp,fresh,,house_of_mirth,A grim tale well told.,The House of Mirth (2000)
sheila-norman-culp,fresh,,into_the_arms_of_strangers_stories_of_the_kindertransport,"After two intense hours revisiting the elemental bond between parent and child, the grit of daily life washes away.",Into The Arms Of Strangers: Stories Of The Kindertransport (2000)
