critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
ian-waldron-mantgani,rotten,2/5,going_in_style_2017,Grab-bag references to comedy entertainment glory give Going in Style a soothing veneer but never cheer its hollow centre.,Going in Style (2017)
ian-waldron-mantgani,rotten,2/4,bring_it_on,Who cares about cheerleading? The movie obviously doesn't.,Bring It On (2000)
ian-waldron-mantgani,rotten,1.5/4,brokedown_palace,Quote not available.,Brokedown Palace (1999)
ian-waldron-mantgani,rotten,4/10,us_marshals,Quote not available.,U.S. Marshals (1997)
ian-waldron-mantgani,rotten,3/10,what_lies_beneath,Quote not available.,What Lies Beneath (2000)
ian-waldron-mantgani,fresh,8/10,1097259-road_trip,Quote not available.,Road Trip (2000)
ian-waldron-mantgani,fresh,6/10,1087937-limbo,Quote not available.,Limbo (1999)
ian-waldron-mantgani,fresh,3/4,1093641-hurricane,"Just as 'Hurricane' himself championed over oppressive forces, so too does his legend transcend a sloppy telling, and remain one worth knowing.",The Hurricane (1999)
ian-waldron-mantgani,rotten,2.5/4,u_turn_1997,All great artists have misguided moments.,U-Turn (1997)
ian-waldron-mantgani,fresh,9/10,wonderland_2000,"A film of scruffy beauty and spellbinding power, which seems constructed to capture the appeal of eavesdropping.",Wonderland (2000)
ian-waldron-mantgani,rotten,5/10,1084878-supernova,Quote not available.,Supernova (2000)
ian-waldron-mantgani,rotten,1/4,thomas_crown_affair_the,Quote not available.,The Thomas Crown Affair (1999)
ian-waldron-mantgani,rotten,5/10,stigmata,Quote not available.,Stigmata (1999)
ian-waldron-mantgani,rotten,0.5/4,1096832-where_the_heart_is,Quote not available.,Where the Heart Is (2000)
ian-waldron-mantgani,fresh,6/10,1098734-loser,Quote not available.,Loser (2000)
ian-waldron-mantgani,fresh,7/10,affliction,Quote not available.,Affliction (1997)
ian-waldron-mantgani,fresh,8/10,1086991-life,Quote not available.,Life (1999)
ian-waldron-mantgani,rotten,2/4,sixth_sense,"One of the characters in this pointless movie has supernatural visions, and audience members are sharing the affliction -- unfathomably.",The Sixth Sense (1999)
ian-waldron-mantgani,fresh,3/4,road_to_el_dorado,[It's] such an entertaining children's movie because it gives the audience some credit.,The Road to El Dorado (2000)
ian-waldron-mantgani,fresh,8/10,ghost_dog_the_way_of_the_samurai,"Ghost Dog: The Way of the Samurai was written and directed by Jim Jarmusch, the perfect and perhaps only filmmaker for this material.",Ghost Dog - The Way of the Samurai (2000)
ian-waldron-mantgani,rotten,4/10,virtual_sexuality,Quote not available.,Virtual Sexuality (1999)
ian-waldron-mantgani,rotten,1/4,thomas_and_the_magic_railroad,"Nonsensical, cheesy, saccharine drivel, with all the charm of the source material removed, and the low-tech special effects kept in.",Thomas and the Magic Railroad (2000)
ian-waldron-mantgani,fresh,3.5/4,the_kid,Quote not available.,The Kid (2000)
ian-waldron-mantgani,rotten,1.5/4,skulls,This movie is so damn predictable.,The Skulls (2000)
ian-waldron-mantgani,fresh,3/4,bounce,Quote not available.,Bounce (2000)
ian-waldron-mantgani,fresh,4/4,requiem_for_a_dream,"You can't walk out of this movie. If you want to leave, you'll run.",Requiem for a Dream (2000)
ian-waldron-mantgani,rotten,1/4,maybe_baby,"Successful humour comes out naturally and clearly; it doesn't need to be underlined, shouted or propped up by outlandish gags.",Maybe Baby (2000)
ian-waldron-mantgani,rotten,0.5/4,love_honour_and_obey,Embarrassingly jumpy shifts from humour to menace... one of the most incompetently made films of all time,"Love, Honour and Obey (2001)"
ian-waldron-mantgani,rotten,0.5/4,kevin_and_perry_go_large,Quote not available.,Kevin & Perry Go Large (2000)
ian-waldron-mantgani,rotten,0.5/4,ordinary-decent-criminal,Technically and artistically inept.,Ordinary Decent Criminal (2000)
ian-waldron-mantgani,rotten,2/4,chopper,One of the most perplexing movies ever made.,Chopper (2001)
ian-waldron-mantgani,rotten,2/4,family_man,"If a movie is going to operate in such an obvious structure, it should do it well. The Family Man does not.",The Family Man (2000)
ian-waldron-mantgani,fresh,3/4,cast_away,"This is a good film; if it had stuck to its guns, it could have become a cinema classic.",Cast Away (2000)
ian-waldron-mantgani,rotten,2/4,102_dalmatians,Quote not available.,102 Dalmatians (2000)
ian-waldron-mantgani,rotten,2/4,how_the_grinch_stole_christmas,One of the ugliest movies ever perpetrated on a mass audience.,Dr. Seuss' How the Grinch Stole Christmas (2000)
ian-waldron-mantgani,rotten,2/4,red_planet,Quote not available.,Red Planet (2000)
ian-waldron-mantgani,rotten,1/4,charlies_angels,"It strains to be funny with unwelcome forced cheese that instantly hits the floor, in the midst of inappropriate music and nonsensical movements by the actors that launch themselves upon us through rapid fire cuts and gaudily bright photography.",Charlie's Angels (2000)
ian-waldron-mantgani,fresh,3/4,1101034-lost_souls,"Already I'm looking forward to Kaminski's next picture -- with a good script, this guy could be dangerous.",Lost Souls (2000)
ian-waldron-mantgani,fresh,3/4,meet_the_parents,"A brilliant comedy in which we laugh that we do not cry -- although we do wince, as every expectation the main character has of things turning out okay crumbles and his face gets ever the redder.",Meet the Parents (2000)
ian-waldron-mantgani,rotten,0.5/4,urban_legends_final_cut,"It's a tortuously rambling attempt at a slasher pic, throwing random scenes at us without purpose, reason or consequence.",Urban Legends: Final Cut (2000)
ian-waldron-mantgani,rotten,1.5/4,1100197-under_suspicion,Quote not available.,Under Suspicion (2000)
ian-waldron-mantgani,rotten,4/10,million_dollar_hotel,"We have to spend time with a plethora of wretched cretins, who get to be annoying very quickly.",The Million Dollar Hotel (2000)
ian-waldron-mantgani,rotten,6/10,loves_labours_lost,A film of ingenious concepts put into practice with disappointing clumsiness.,Love's Labour's Lost (2000)
ian-waldron-mantgani,rotten,3/10,next_best_thing,Quote not available.,The Next Best Thing (2000)
ian-waldron-mantgani,rotten,1.5/4,wild_wild_west,How can studios pour millions of dollars and masses of talent into that a project that inspires such apathy?,Wild Wild West (1999)
ian-waldron-mantgani,rotten,5/10,13th_warrior,Annoying and dull.,The 13th Warrior (1999)
ian-waldron-mantgani,fresh,6/10,pecker,Quote not available.,Pecker (1998)
ian-waldron-mantgani,fresh,8/10,1080867-rainmaker,"Coppola has been rumoured to have directed this film just for the money, and whether that is true or not, he's done an excellent on-set job.",The Rainmaker (1997)
ian-waldron-mantgani,fresh,8/10,final_destination,Quote not available.,Final Destination (2000)
ian-waldron-mantgani,fresh,8/10,ratcatcher,Quote not available.,Ratcatcher (1999)
ian-waldron-mantgani,rotten,4/10,28_days,Quote not available.,28 Days (2000)
ian-waldron-mantgani,fresh,8/10,inspector_gadget,Quote not available.,Inspector Gadget (1999)
ian-waldron-mantgani,rotten,2.5/4,1097865-gone_in_60_seconds,"It's just a mechanical exercise in looking at machinery, designed for pre-pubescent boys.",Gone in 60 Seconds (Gone in Sixty Seconds) (2000)
ian-waldron-mantgani,fresh,6/10,pokemon-the-first-movie-mewtwo-vs-mew,"I'm not sure how much of its so-bad-it's-good appeal is intentional, and besides, much of it is boring and repetitive.",Pokemon the First Movie - Mewtwo vs. Mew (1999)
ian-waldron-mantgani,fresh,3/4,three_kings,"Uneven patches notwithstanding, it's original, powerful, and very unexpected.",Three Kings (1999)
ian-waldron-mantgani,fresh,8/10,central-do-brasil-central-station,Quote not available.,Central Station (Central do Brasil) (1998)
ian-waldron-mantgani,fresh,3/4,shanghai_noon,It's one of those rare comedies that makes you gasp with laughter until your eyes are watering and you start choking Diet Coke up through your nose.,Shanghai Noon (2000)
