critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
ashna-ali,fresh,,beautiful_losers,"A product of the movement as much as an ode to it, the film is a gem because of the immaturity and intimacy that it shares with those featured in it.",Beautiful Losers (2008)
ashna-ali,fresh,,full_grown_men,"The world is uncomfortably perfect, and sparkly wide shots of stretches of landscape across which Alby walks reduce him to the lost little boy he insists on remaining, swallowed by the big bad world.",Full Grown Men (2008)
askmencom-staff,fresh,7.5/10,transporter_2,"The original Transporter was a surprise hit in 2002, and this second installment will not disappoint.",Transporter 2 (2005)
askmencom-staff,rotten,60/100,1205377-last_house_on_the_left,"Iliadis knows a little something about mounting dread, as his slick camera work is constantly looking just past the brush for something creepy that may or may not be there. That's about as far as the praise goes for The Last House on the Left.",The Last House on the Left (2009)
askmencom-staff,rotten,73/100,adventureland,"The '80s-centric atmosphere means that viewers over a certain age will probably connect to the material to a greater extent than their younger counterparts. In fact, the nostalgia factor might be enough for some people to overlook Adventureland's flaws.",Adventureland (2009)
askmencom-staff,rotten,24/100,mutant_chronicles,"Every guy has watched an action film and wondered when we'd get to the good stuff, but from minute one we're given ""the good stuff,"" but it's just not executed well enough, and the film is too kitschy to really be enjoyed.",Mutant Chronicles (2008)
askmencom-staff,fresh,89/100,drag_me_to_hell,Sam Raimi returns to his Evil Dead roots with this white-knuckle horror flick that has the ability to scare the pants off you one moment then cause the giggles the next.,Drag Me to Hell (2009)
askmencom-staff,rotten,57/100,gi_joe_the_rise_of_cobra,"G.I. Joe: The Rise of Cobra contains two hours of cartoon violence, wildly exaggerated high-speed car chases and more than enough laser beams and bomb blasts to keep the kid inside you entertained. If you're going in expecting anything else, you're",G.I. Joe: The Rise of Cobra (2009)
askmencom-staff,fresh,73/100,it_might_get_loud,It Might Get Loud stands as an effective primer into the world of rock 'n' roll that holds plenty of appeal for hardcore fans and neophytes alike.,It Might Get Loud (2009)
askmencom-staff,rotten,47/100,final_destination_final_death_trip_3D,The newest incarnation of Final Destination is really just 80 minutes of watching people die in variously ridiculous and implausible ways. It seems as if the filmmakers had more interest in constructing Rube Goldbergesque death traps than character,The Final Destination (2009)
askmencom-staff,rotten,63/100,survival_of_the_dead,Romero's sixth foray into the world of zombies shows that both he and the genre have run out of gas. Romero's films have always been noteworthy for their delicate balance of comedy and horror -- one minute he could make us laugh and the next we would be j,Survival of the Dead (2010)
askmencom-staff,fresh,73/100,house_of_the_devil,"The House of the Devil is not only set in the early '80s, but director Ti West chose to shoot and structure the film in a way so as to make it feel like it was made in the early '80s. In a way, this throwback style is reminiscent of what Quentin Ta",The House of the Devil (2009)
askmencom-staff,fresh,82/100,1218217-single_man,"The clothes, the cars, the furniture -- Los Angeles of the early '60s offers Ford a chance to be gleefully fetishistic about his set pieces, embracing a moment when modern design had reached an undeniable apex. Falconer lives in a glass-and-timber Neutra-",A Single Man (2009)
