critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
susan-sharpe,rotten,,coyote_ugly,It could be argued that the constant stream of self-mocking touches makes for a less manipulative experience... though it's doubtful whether anyone familiar with producer Bruckheimer's record would consider him a misunderstood satirist.,Coyote Ugly (2000)
susan-sharpe,rotten,,flamenco_2014,Saura's film is both an exciting document of a thriving Spanish art form and a boring documentary.,Flamenco (2014)
susan-stark,fresh,4/4,gods_and_monsters,Quote not available.,Gods and Monsters (1998)
susan-stark,fresh,2/4,instinct,Strong performances!,Instinct (1999)
susan-stark,fresh,3/4,1090918-midsummer_nights_dream,A magical film!,William Shakespeare's 'A Midsummer Night's Dream' (1999)
susan-stark,rotten,1/4,rage_carrie_2,Quote not available.,The Rage: Carrie 2 (1999)
susan-stark,fresh,3/4,how_to_make_an_american_quilt,Quote not available.,How to Make an American Quilt (1995)
susan-stark,fresh,3/4,one_true_thing,Quote not available.,One True Thing (1998)
susan-stark,rotten,2/4,he_got_game,"The wildly uneven script includes both disciplined, lively riffs and amateurishly artificial exchanges.",He Got Game (1998)
susan-stark,rotten,2/4,deceiver,Quote not available.,Deceiver (1998)
susan-stark,fresh,2/4,big_mommas_house,"The plot's going nowhere, so why not bring on the fun?",Big Momma's House (2000)
susan-stark,fresh,3/4,sweet_hereafter,Quote not available.,The Sweet Hereafter (1997)
susan-stark,rotten,1/4,cant_hardly_wait,Quote not available.,Can't Hardly Wait (1998)
susan-stark,rotten,2/4,trainspotting,Quote not available.,Trainspotting (1996)
susan-stark,rotten,2/4,velvet_goldmine,Quote not available.,Velvet Goldmine (1998)
susan-stark,rotten,1/4,1082899-hush,Quote not available.,Hush (1998)
susan-stark,rotten,2/4,light_it_up,Quote not available.,Light It Up (1999)
susan-stark,fresh,3/4,walk_on_the_moon,Quote not available.,A Walk on the Moon (1999)
susan-stark,rotten,2/4,mystery_science_theater_3000_the_movie,Quote not available.,Mystery Science Theater 3000: The Movie (1996)
susan-stark,fresh,3/4,children_of_heaven,Quote not available.,Children of Heaven (Bacheha-Ye aseman) (1999)
susan-stark,rotten,1/4,turn_it_up,Quote not available.,Turn It Up (2000)
susan-stark,fresh,2/4,sixth_day,"Experience says that the weaker the story, effects or both in these contemporary sci-fi/effects/action spectaculars, the more they juice up the sound. Happily, The 6th Day stands as a modest exception to the rule.",The 6th Day (2000)
susan-stark,rotten,1/4,waking_the_dead,Quote not available.,Waking the Dead (2000)
susan-stark,rotten,2/4,two-bits,Quote not available.,Two Bits (1995)
susan-stark,rotten,2/4,blast_from_the_past,Quote not available.,Blast From the Past (1999)
susan-stark,rotten,2/4,mumford,Imperfect.,Mumford (1999)
susan-stark,fresh,4/4,the_garden_of_the_finzi_continis,Quote not available.,The Garden of the Finzi-Continis (Il Giardino dei Finzi-Contini) (1971)
susan-stark,fresh,3/4,three_to_tango,"An essentially subversive comedy with a bubbly, immensely entertaining face.",Three to Tango (1999)
susan-stark,fresh,3/4,patch_adams,A movie of depth and delight!,Patch Adams (1998)
susan-stark,rotten,2/4,1079516-peacemaker,Quote not available.,The Peacemaker (1997)
susan-stark,fresh,3/4,1077847-george_of_the_jungle,Quote not available.,George of the Jungle (1997)
susan-stark,fresh,3/4,rhyme_and_reason,Quote not available.,Rhyme & Reason (1997)
susan-stark,rotten,2/4,kansas_city,Quote not available.,Kansas City (1996)
susan-stark,fresh,3/4,youve_got_mail,"It lacks the freshness of the first film, but it's still a charmer.",You've Got Mail (1998)
susan-stark,rotten,2/4,1093976-bachelor,The new film takes a heavy approach to plain foolishness and doesn't exactly gain loft from the presence of O'Donnell in the centerpiece role. His range is limited to several shades of bland.,The Bachelor (1999)
susan-stark,rotten,2/4,sunset_park,Quote not available.,Sunset Park (1996)
susan-stark,rotten,2/4,deep_end_of_the_ocean,Quote not available.,The Deep End of the Ocean (1999)
susan-stark,fresh,3/4,1071414-moll_flanders,Quote not available.,Moll Flanders (1996)
susan-stark,fresh,3/4,mission_impossible_2,"Bottom line, M:I-2 seems destined to create the kind of excitement and box-office punch that insiders have been predicting since the turn of the century.",Mission: Impossible 2 (2000)
susan-stark,fresh,3/4,bean,Quote not available.,Bean (1997)
susan-stark,rotten,1/4,star_maps,Quote not available.,Star Maps (1997)
susan-stark,fresh,3/4,trees_lounge,Quote not available.,Trees Lounge (1996)
susan-stark,fresh,3/4,cruise,Quote not available.,The Cruise (1998)
susan-stark,fresh,3/4,home_alone_3,Quote not available.,Home Alone 3 (1997)
susan-stark,fresh,4/4,washington_square,Quote not available.,Washington Square (1997)
susan-stark,fresh,3/4,grass_harp,Quote not available.,The Grass Harp (1996)
susan-stark,fresh,3/4,the_horseman_on_the_roof,Quote not available.,The Horseman on the Roof (1996)
susan-stark,rotten,2/4,feeling_minnesota,Quote not available.,Feeling Minnesota (1996)
susan-stark,rotten,2/4,illuminata,Quote not available.,Illuminata (1999)
susan-stark,fresh,3/4,slam,Quote not available.,Slam (1998)
susan-stark,fresh,3/4,gladiator,"A visually astonishing picture that brings script, performance and, alas, displays of violence up to the modern standard.",Gladiator (2000)
susan-stark,rotten,2/4,double_team,Quote not available.,Double Team (1997)
susan-stark,rotten,2/4,my_fellow_americans,"The performers are first rate. Unfortunately, and all too often in movies these days, the script regularly lets them down.",My Fellow Americans (1996)
susan-stark,fresh,4/4,secrets_and_lies,Quote not available.,Secrets & Lies (1997)
susan-stark,fresh,4/4,notting_hill,"With Notting Hill, you've got a romantic comedy that makes falling in love with a movie easy as pie!",Notting Hill (1999)
susan-stark,fresh,3/4,slums_of_beverly_hills,Quote not available.,Slums of Beverly Hills (1998)
susan-stark,fresh,3/4,pay_it_forward,"You witness the first, testing, tension-packed conversation between Spacey and Osment, as pregnant in its silences as in its words, and you are ready to go wherever this movie leads you.",Pay It Forward (2000)
susan-stark,fresh,3/4,big_hit,...crude and bloody but effective action comedy...,The Big Hit (1998)
susan-stark,rotten,2/4,the_winter_guest,Quote not available.,The Winter Guest (1997)
susan-stark,fresh,4/4,career_girls,Quote not available.,Career Girls (1997)
susan-stark,rotten,1/4,but_im_a_cheerleader,Quote not available.,But I'm a Cheerleader (2000)
susan-stark,fresh,3/4,1074316-scream,Quote not available.,Scream (1996)
susan-stark,rotten,1/4,i_know_what_you_did_last_summer,Remember all those terrible slasher flicks from the '80s? This could be one of them. It certainly ain't no Scream.,I Know What You Did Last Summer (1997)
susan-stark,rotten,2/4,hurlyburly,Quote not available.,Hurlyburly (1998)
susan-stark,rotten,1/4,requiem_for_a_dream,It's a downer -- and far more because of Aronofsky's vanity than because of Selby's brutally candid story.,Requiem for a Dream (2000)
